method,gt_instance_id,frame_id,gt_index,video,target_frame,metadata_frame,timestamp,quality_group,class_id,class,raw_detected,tracked_detected,raw_confidence,tracked_confidence,track_id,missed_frames_before_target,persisted_at_target,outcome,model,confidence_threshold
botsort_persist_5,video4/v04_20-21_f00038_t01.27_clear/gt004,video4/v04_20-21_f00038_t01.27_clear,4,video4,38,00038,01.27,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video4/v04_20-21_f00038_t01.27_clear/gt005,video4/v04_20-21_f00038_t01.27_clear,5,video4,38,00038,01.27,clear,0,person,True,True,0.2803,0.2803,,0,False,both_detected,yolov8n.pt,0.15
botsort_persist_5,video4/v04_20-21_f00038_t01.27_clear/gt006,video4/v04_20-21_f00038_t01.27_clear,6,video4,38,00038,01.27,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video4/v04_20-21_f00038_t01.27_clear/gt007,video4/v04_20-21_f00038_t01.27_clear,7,video4,38,00038,01.27,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video4/v04_20-21_f00076_t02.53_clear/gt000,video4/v04_20-21_f00076_t02.53_clear,0,video4,76,00076,02.53,clear,0,person,True,True,0.8806,0.8808,1,0,False,both_detected,yolov8n.pt,0.15
bytetrack,video4/v04_20-21_f00076_t02.53_clear/gt001,video4/v04_20-21_f00076_t02.53_clear,1,video4,76,00076,02.53,clear,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video4/v04_20-21_f00076_t02.53_clear/gt002,video4/v04_20-21_f00076_t02.53_clear,2,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video4/v04_20-21_f00076_t02.53_clear/gt003,video4/v04_20-21_f00076_t02.53_clear,3,video4,76,00076,02.53,clear,24,backpack,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video4/v04_20-21_f00076_t02.53_clear/gt004,video4/v04_20-21_f00076_t02.53_clear,4,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video4/v04_20-21_f00076_t02.53_clear/gt005,video4/v04_20-21_f00076_t02.53_clear,5,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video4/v04_20-21_f00076_t02.53_clear/gt006,video4/v04_20-21_f00076_t02.53_clear,6,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video4/v04_20-21_f00076_t02.53_clear/gt007,video4/v04_20-21_f00076_t02.53_clear,7,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video4/v04_20-21_f00076_t02.53_clear/gt008,video4/v04_20-21_f00076_t02.53_clear,8,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video4/v04_20-21_f00076_t02.53_clear/gt009,video4/v04_20-21_f00076_t02.53_clear,9,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt000,video4/v04_20-21_f00076_t02.53_clear,0,video4,76,00076,02.53,clear,0,person,True,True,0.8806,0.8806,,0,False,both_detected,yolov8n.pt,0.15
bytetrack_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt001,video4/v04_20-21_f00076_t02.53_clear,1,video4,76,00076,02.53,clear,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt002,video4/v04_20-21_f00076_t02.53_clear,2,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt003,video4/v04_20-21_f00076_t02.53_clear,3,video4,76,00076,02.53,clear,24,backpack,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt004,video4/v04_20-21_f00076_t02.53_clear,4,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt005,video4/v04_20-21_f00076_t02.53_clear,5,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt006,video4/v04_20-21_f00076_t02.53_clear,6,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt007,video4/v04_20-21_f00076_t02.53_clear,7,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt008,video4/v04_20-21_f00076_t02.53_clear,8,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt009,video4/v04_20-21_f00076_t02.53_clear,9,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt000,video4/v04_20-21_f00076_t02.53_clear,0,video4,76,00076,02.53,clear,0,person,True,True,0.8806,0.8806,,0,False,both_detected,yolov8n.pt,0.15
bytetrack_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt001,video4/v04_20-21_f00076_t02.53_clear,1,video4,76,00076,02.53,clear,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt002,video4/v04_20-21_f00076_t02.53_clear,2,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt003,video4/v04_20-21_f00076_t02.53_clear,3,video4,76,00076,02.53,clear,24,backpack,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt004,video4/v04_20-21_f00076_t02.53_clear,4,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt005,video4/v04_20-21_f00076_t02.53_clear,5,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt006,video4/v04_20-21_f00076_t02.53_clear,6,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt007,video4/v04_20-21_f00076_t02.53_clear,7,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt008,video4/v04_20-21_f00076_t02.53_clear,8,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt009,video4/v04_20-21_f00076_t02.53_clear,9,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt000,video4/v04_20-21_f00076_t02.53_clear,0,video4,76,00076,02.53,clear,0,person,True,True,0.8806,0.8806,,0,False,both_detected,yolov8n.pt,0.15
bytetrack_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt001,video4/v04_20-21_f00076_t02.53_clear,1,video4,76,00076,02.53,clear,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt002,video4/v04_20-21_f00076_t02.53_clear,2,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt003,video4/v04_20-21_f00076_t02.53_clear,3,video4,76,00076,02.53,clear,24,backpack,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt004,video4/v04_20-21_f00076_t02.53_clear,4,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt005,video4/v04_20-21_f00076_t02.53_clear,5,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt006,video4/v04_20-21_f00076_t02.53_clear,6,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt007,video4/v04_20-21_f00076_t02.53_clear,7,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt008,video4/v04_20-21_f00076_t02.53_clear,8,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt009,video4/v04_20-21_f00076_t02.53_clear,9,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video4/v04_20-21_f00076_t02.53_clear/gt000,video4/v04_20-21_f00076_t02.53_clear,0,video4,76,00076,02.53,clear,0,person,True,True,0.8806,0.8808,1,0,False,both_detected,yolov8n.pt,0.15
botsort,video4/v04_20-21_f00076_t02.53_clear/gt001,video4/v04_20-21_f00076_t02.53_clear,1,video4,76,00076,02.53,clear,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video4/v04_20-21_f00076_t02.53_clear/gt002,video4/v04_20-21_f00076_t02.53_clear,2,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video4/v04_20-21_f00076_t02.53_clear/gt003,video4/v04_20-21_f00076_t02.53_clear,3,video4,76,00076,02.53,clear,24,backpack,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video4/v04_20-21_f00076_t02.53_clear/gt004,video4/v04_20-21_f00076_t02.53_clear,4,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video4/v04_20-21_f00076_t02.53_clear/gt005,video4/v04_20-21_f00076_t02.53_clear,5,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video4/v04_20-21_f00076_t02.53_clear/gt006,video4/v04_20-21_f00076_t02.53_clear,6,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video4/v04_20-21_f00076_t02.53_clear/gt007,video4/v04_20-21_f00076_t02.53_clear,7,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video4/v04_20-21_f00076_t02.53_clear/gt008,video4/v04_20-21_f00076_t02.53_clear,8,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort,video4/v04_20-21_f00076_t02.53_clear/gt009,video4/v04_20-21_f00076_t02.53_clear,9,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt000,video4/v04_20-21_f00076_t02.53_clear,0,video4,76,00076,02.53,clear,0,person,True,True,0.8806,0.8806,,0,False,both_detected,yolov8n.pt,0.15
botsort_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt001,video4/v04_20-21_f00076_t02.53_clear,1,video4,76,00076,02.53,clear,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt002,video4/v04_20-21_f00076_t02.53_clear,2,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt003,video4/v04_20-21_f00076_t02.53_clear,3,video4,76,00076,02.53,clear,24,backpack,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt004,video4/v04_20-21_f00076_t02.53_clear,4,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt005,video4/v04_20-21_f00076_t02.53_clear,5,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt006,video4/v04_20-21_f00076_t02.53_clear,6,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt007,video4/v04_20-21_f00076_t02.53_clear,7,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt008,video4/v04_20-21_f00076_t02.53_clear,8,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_1,video4/v04_20-21_f00076_t02.53_clear/gt009,video4/v04_20-21_f00076_t02.53_clear,9,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt000,video4/v04_20-21_f00076_t02.53_clear,0,video4,76,00076,02.53,clear,0,person,True,True,0.8806,0.8806,,0,False,both_detected,yolov8n.pt,0.15
botsort_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt001,video4/v04_20-21_f00076_t02.53_clear,1,video4,76,00076,02.53,clear,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt002,video4/v04_20-21_f00076_t02.53_clear,2,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt003,video4/v04_20-21_f00076_t02.53_clear,3,video4,76,00076,02.53,clear,24,backpack,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt004,video4/v04_20-21_f00076_t02.53_clear,4,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt005,video4/v04_20-21_f00076_t02.53_clear,5,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt006,video4/v04_20-21_f00076_t02.53_clear,6,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt007,video4/v04_20-21_f00076_t02.53_clear,7,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt008,video4/v04_20-21_f00076_t02.53_clear,8,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_3,video4/v04_20-21_f00076_t02.53_clear/gt009,video4/v04_20-21_f00076_t02.53_clear,9,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt000,video4/v04_20-21_f00076_t02.53_clear,0,video4,76,00076,02.53,clear,0,person,True,True,0.8806,0.8806,,0,False,both_detected,yolov8n.pt,0.15
botsort_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt001,video4/v04_20-21_f00076_t02.53_clear,1,video4,76,00076,02.53,clear,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt002,video4/v04_20-21_f00076_t02.53_clear,2,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt003,video4/v04_20-21_f00076_t02.53_clear,3,video4,76,00076,02.53,clear,24,backpack,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt004,video4/v04_20-21_f00076_t02.53_clear,4,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt005,video4/v04_20-21_f00076_t02.53_clear,5,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt006,video4/v04_20-21_f00076_t02.53_clear,6,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt007,video4/v04_20-21_f00076_t02.53_clear,7,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt008,video4/v04_20-21_f00076_t02.53_clear,8,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
botsort_persist_5,video4/v04_20-21_f00076_t02.53_clear/gt009,video4/v04_20-21_f00076_t02.53_clear,9,video4,76,00076,02.53,clear,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video4/v04_20-21_f00114_t03.80_moderate_blur/gt000,video4/v04_20-21_f00114_t03.80_moderate_blur,0,video4,114,00114,03.80,moderate_blur,0,person,True,True,0.8419,0.8352,1,0,False,both_detected,yolov8n.pt,0.15
bytetrack,video4/v04_20-21_f00114_t03.80_moderate_blur/gt001,video4/v04_20-21_f00114_t03.80_moderate_blur,1,video4,114,00114,03.80,moderate_blur,56,chair,True,True,0.4391,0.347,16,0,False,both_detected,yolov8n.pt,0.15
bytetrack,video4/v04_20-21_f00114_t03.80_moderate_blur/gt002,video4/v04_20-21_f00114_t03.80_moderate_blur,2,video4,114,00114,03.80,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video4/v04_20-21_f00114_t03.80_moderate_blur/gt003,video4/v04_20-21_f00114_t03.80_moderate_blur,3,video4,114,00114,03.80,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video4/v04_20-21_f00114_t03.80_moderate_blur/gt004,video4/v04_20-21_f00114_t03.80_moderate_blur,4,video4,114,00114,03.80,moderate_blur,16,dog,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video4/v04_20-21_f00114_t03.80_moderate_blur/gt005,video4/v04_20-21_f00114_t03.80_moderate_blur,5,video4,114,00114,03.80,moderate_blur,24,backpack,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video4/v04_20-21_f00114_t03.80_moderate_blur/gt006,video4/v04_20-21_f00114_t03.80_moderate_blur,6,video4,114,00114,03.80,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack,video4/v04_20-21_f00114_t03.80_moderate_blur/gt007,video4/v04_20-21_f00114_t03.80_moderate_blur,7,video4,114,00114,03.80,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video4/v04_20-21_f00114_t03.80_moderate_blur/gt000,video4/v04_20-21_f00114_t03.80_moderate_blur,0,video4,114,00114,03.80,moderate_blur,0,person,True,True,0.8419,0.8419,,0,False,both_detected,yolov8n.pt,0.15
bytetrack_persist_1,video4/v04_20-21_f00114_t03.80_moderate_blur/gt001,video4/v04_20-21_f00114_t03.80_moderate_blur,1,video4,114,00114,03.80,moderate_blur,56,chair,True,True,0.4391,0.4391,,0,False,both_detected,yolov8n.pt,0.15
bytetrack_persist_1,video4/v04_20-21_f00114_t03.80_moderate_blur/gt002,video4/v04_20-21_f00114_t03.80_moderate_blur,2,video4,114,00114,03.80,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video4/v04_20-21_f00114_t03.80_moderate_blur/gt003,video4/v04_20-21_f00114_t03.80_moderate_blur,3,video4,114,00114,03.80,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video4/v04_20-21_f00114_t03.80_moderate_blur/gt004,video4/v04_20-21_f00114_t03.80_moderate_blur,4,video4,114,00114,03.80,moderate_blur,16,dog,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video4/v04_20-21_f00114_t03.80_moderate_blur/gt005,video4/v04_20-21_f00114_t03.80_moderate_blur,5,video4,114,00114,03.80,moderate_blur,24,backpack,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video4/v04_20-21_f00114_t03.80_moderate_blur/gt006,video4/v04_20-21_f00114_t03.80_moderate_blur,6,video4,114,00114,03.80,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_1,video4/v04_20-21_f00114_t03.80_moderate_blur/gt007,video4/v04_20-21_f00114_t03.80_moderate_blur,7,video4,114,00114,03.80,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video4/v04_20-21_f00114_t03.80_moderate_blur/gt000,video4/v04_20-21_f00114_t03.80_moderate_blur,0,video4,114,00114,03.80,moderate_blur,0,person,True,True,0.8419,0.8419,,0,False,both_detected,yolov8n.pt,0.15
bytetrack_persist_3,video4/v04_20-21_f00114_t03.80_moderate_blur/gt001,video4/v04_20-21_f00114_t03.80_moderate_blur,1,video4,114,00114,03.80,moderate_blur,56,chair,True,True,0.4391,0.4391,,0,False,both_detected,yolov8n.pt,0.15
bytetrack_persist_3,video4/v04_20-21_f00114_t03.80_moderate_blur/gt002,video4/v04_20-21_f00114_t03.80_moderate_blur,2,video4,114,00114,03.80,moderate_blur,0,person,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video4/v04_20-21_f00114_t03.80_moderate_blur/gt003,video4/v04_20-21_f00114_t03.80_moderate_blur,3,video4,114,00114,03.80,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video4/v04_20-21_f00114_t03.80_moderate_blur/gt004,video4/v04_20-21_f00114_t03.80_moderate_blur,4,video4,114,00114,03.80,moderate_blur,16,dog,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video4/v04_20-21_f00114_t03.80_moderate_blur/gt005,video4/v04_20-21_f00114_t03.80_moderate_blur,5,video4,114,00114,03.80,moderate_blur,24,backpack,False,False,,,,,False,still_missed,yolov8n.pt,0.15
bytetrack_persist_3,video4/v04_20-21_f00114_t03.80_moderate_blur/gt006,video4/v04_20-21_f00114_t03.80_moderate_blur,6,video4,114,00114,03.80,moderate_blur,56,chair,False,False,,,,,False,still_missed,yolov8n.pt,0.15
