method,gt_instance_id,frame_id,gt_index,video,target_frame,metadata_frame,timestamp,quality_group,class_id,class,raw_detected,tracked_detected,raw_confidence,tracked_confidence,track_id,missed_frames_before_target,persisted_at_target,outcome
bytetrack_persist_3,video2/v02_20-18_f00000_t00.00_clear/gt002,video2/v02_20-18_f00000_t00.00_clear,2,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_3,video2/v02_20-18_f00000_t00.00_clear/gt003,video2/v02_20-18_f00000_t00.00_clear,3,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_3,video2/v02_20-18_f00000_t00.00_clear/gt004,video2/v02_20-18_f00000_t00.00_clear,4,video2,0,00000,00.00,clear,60,dining table,False,False,,,,,False,still_missed
bytetrack_persist_5,video2/v02_20-18_f00000_t00.00_clear/gt000,video2/v02_20-18_f00000_t00.00_clear,0,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_5,video2/v02_20-18_f00000_t00.00_clear/gt001,video2/v02_20-18_f00000_t00.00_clear,1,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_5,video2/v02_20-18_f00000_t00.00_clear/gt002,video2/v02_20-18_f00000_t00.00_clear,2,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_5,video2/v02_20-18_f00000_t00.00_clear/gt003,video2/v02_20-18_f00000_t00.00_clear,3,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_5,video2/v02_20-18_f00000_t00.00_clear/gt004,video2/v02_20-18_f00000_t00.00_clear,4,video2,0,00000,00.00,clear,60,dining table,False,False,,,,,False,still_missed
botsort,video2/v02_20-18_f00000_t00.00_clear/gt000,video2/v02_20-18_f00000_t00.00_clear,0,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
botsort,video2/v02_20-18_f00000_t00.00_clear/gt001,video2/v02_20-18_f00000_t00.00_clear,1,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
botsort,video2/v02_20-18_f00000_t00.00_clear/gt002,video2/v02_20-18_f00000_t00.00_clear,2,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
botsort,video2/v02_20-18_f00000_t00.00_clear/gt003,video2/v02_20-18_f00000_t00.00_clear,3,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
botsort,video2/v02_20-18_f00000_t00.00_clear/gt004,video2/v02_20-18_f00000_t00.00_clear,4,video2,0,00000,00.00,clear,60,dining table,False,False,,,,,False,still_missed
botsort_persist_1,video2/v02_20-18_f00000_t00.00_clear/gt000,video2/v02_20-18_f00000_t00.00_clear,0,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_1,video2/v02_20-18_f00000_t00.00_clear/gt001,video2/v02_20-18_f00000_t00.00_clear,1,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_1,video2/v02_20-18_f00000_t00.00_clear/gt002,video2/v02_20-18_f00000_t00.00_clear,2,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_1,video2/v02_20-18_f00000_t00.00_clear/gt003,video2/v02_20-18_f00000_t00.00_clear,3,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_1,video2/v02_20-18_f00000_t00.00_clear/gt004,video2/v02_20-18_f00000_t00.00_clear,4,video2,0,00000,00.00,clear,60,dining table,False,False,,,,,False,still_missed
botsort_persist_3,video2/v02_20-18_f00000_t00.00_clear/gt000,video2/v02_20-18_f00000_t00.00_clear,0,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_3,video2/v02_20-18_f00000_t00.00_clear/gt001,video2/v02_20-18_f00000_t00.00_clear,1,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_3,video2/v02_20-18_f00000_t00.00_clear/gt002,video2/v02_20-18_f00000_t00.00_clear,2,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_3,video2/v02_20-18_f00000_t00.00_clear/gt003,video2/v02_20-18_f00000_t00.00_clear,3,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_3,video2/v02_20-18_f00000_t00.00_clear/gt004,video2/v02_20-18_f00000_t00.00_clear,4,video2,0,00000,00.00,clear,60,dining table,False,False,,,,,False,still_missed
botsort_persist_5,video2/v02_20-18_f00000_t00.00_clear/gt000,video2/v02_20-18_f00000_t00.00_clear,0,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_5,video2/v02_20-18_f00000_t00.00_clear/gt001,video2/v02_20-18_f00000_t00.00_clear,1,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_5,video2/v02_20-18_f00000_t00.00_clear/gt002,video2/v02_20-18_f00000_t00.00_clear,2,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_5,video2/v02_20-18_f00000_t00.00_clear/gt003,video2/v02_20-18_f00000_t00.00_clear,3,video2,0,00000,00.00,clear,56,chair,False,False,,,,,False,still_missed
botsort_persist_5,video2/v02_20-18_f00000_t00.00_clear/gt004,video2/v02_20-18_f00000_t00.00_clear,4,video2,0,00000,00.00,clear,60,dining table,False,False,,,,,False,still_missed
bytetrack,video2/v02_20-18_f00037_t01.23_moderate_blur/gt000,video2/v02_20-18_f00037_t01.23_moderate_blur,0,video2,37,00037,01.23,moderate_blur,56,chair,True,False,0.2438,,,,False,lost
bytetrack,video2/v02_20-18_f00037_t01.23_moderate_blur/gt001,video2/v02_20-18_f00037_t01.23_moderate_blur,1,video2,37,00037,01.23,moderate_blur,56,chair,True,False,0.2057,,,,False,lost
bytetrack,video2/v02_20-18_f00037_t01.23_moderate_blur/gt002,video2/v02_20-18_f00037_t01.23_moderate_blur,2,video2,37,00037,01.23,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack,video2/v02_20-18_f00037_t01.23_moderate_blur/gt003,video2/v02_20-18_f00037_t01.23_moderate_blur,3,video2,37,00037,01.23,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack,video2/v02_20-18_f00037_t01.23_moderate_blur/gt004,video2/v02_20-18_f00037_t01.23_moderate_blur,4,video2,37,00037,01.23,moderate_blur,60,dining table,False,False,,,,,False,still_missed
bytetrack,video2/v02_20-18_f00037_t01.23_moderate_blur/gt005,video2/v02_20-18_f00037_t01.23_moderate_blur,5,video2,37,00037,01.23,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video2/v02_20-18_f00037_t01.23_moderate_blur/gt000,video2/v02_20-18_f00037_t01.23_moderate_blur,0,video2,37,00037,01.23,moderate_blur,56,chair,True,True,0.2438,0.2438,,0,False,both_detected
bytetrack_persist_1,video2/v02_20-18_f00037_t01.23_moderate_blur/gt001,video2/v02_20-18_f00037_t01.23_moderate_blur,1,video2,37,00037,01.23,moderate_blur,56,chair,True,True,0.2057,0.2057,,0,False,both_detected
bytetrack_persist_1,video2/v02_20-18_f00037_t01.23_moderate_blur/gt002,video2/v02_20-18_f00037_t01.23_moderate_blur,2,video2,37,00037,01.23,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video2/v02_20-18_f00037_t01.23_moderate_blur/gt003,video2/v02_20-18_f00037_t01.23_moderate_blur,3,video2,37,00037,01.23,moderate_blur,56,chair,False,False,,,,,False,still_missed
bytetrack_persist_1,video2/v02_20-18_f00037_t01.23_moderate_blur/gt004,video2/v02_20-18_f00037_t01.23_moderate_blur,4,video2,37,00037,01.23,moderate_blur,60,dining table,False,False,,,,,False,still_missed
