method,frame_id,video,target_frame,timestamp,quality_group,detection_index,class_id,class,confidence,track_id,missed_frames_before_target,persisted,is_true_positive,is_false_positive,is_stale_persisted_fp,x1,y1,x2,y2
bytetrack_persist_1,video1/v01_20-16_f00081_t02.73_clear,video1,76,02.73,clear,0,56,chair,0.2263,8,1,True,True,False,False,190.239,40.368,493.215,365.144
bytetrack_persist_3,video1/v01_20-16_f00081_t02.73_clear,video1,76,02.73,clear,0,56,chair,0.2263,8,1,True,True,False,False,190.239,40.368,493.215,365.144
bytetrack_persist_5,video1/v01_20-16_f00081_t02.73_clear,video1,76,02.73,clear,0,56,chair,0.2263,8,1,True,True,False,False,190.239,40.368,493.215,365.144
botsort_persist_1,video1/v01_20-16_f00081_t02.73_clear,video1,76,02.73,clear,0,56,chair,0.2263,7,1,True,True,False,False,171.123,43.52,482.352,367.037
botsort_persist_3,video1/v01_20-16_f00081_t02.73_clear,video1,76,02.73,clear,0,56,chair,0.2263,7,1,True,True,False,False,171.123,43.52,482.352,367.037
botsort_persist_5,video1/v01_20-16_f00081_t02.73_clear,video1,76,02.73,clear,0,56,chair,0.2263,7,1,True,True,False,False,171.123,43.52,482.352,367.037
raw,video1/v01_20-16_f00162_t05.45_moderate_blur,video1,158,05.45,moderate_blur,0,56,chair,0.2313,,0,False,True,False,False,32.864,184.123,448.745,415.281
bytetrack,video1/v01_20-16_f00162_t05.45_moderate_blur,video1,158,05.45,moderate_blur,0,56,chair,0.5354,17,0,False,True,False,False,65.738,187.676,425.123,413.068
bytetrack_persist_1,video1/v01_20-16_f00162_t05.45_moderate_blur,video1,158,05.45,moderate_blur,0,56,chair,0.2313,,0,False,True,False,False,32.864,184.123,448.745,415.281
bytetrack_persist_3,video1/v01_20-16_f00162_t05.45_moderate_blur,video1,158,05.45,moderate_blur,0,56,chair,0.2313,,0,False,True,False,False,32.864,184.123,448.745,415.281
bytetrack_persist_3,video1/v01_20-16_f00162_t05.45_moderate_blur,video1,158,05.45,moderate_blur,1,56,chair,0.2189,16,3,True,True,False,False,514.132,58.059,632.453,270.705
bytetrack_persist_3,video1/v01_20-16_f00162_t05.45_moderate_blur,video1,158,05.45,moderate_blur,2,56,chair,0.3209,13,3,True,True,False,False,0.0,0.0,421.431,421.474
bytetrack_persist_5,video1/v01_20-16_f00162_t05.45_moderate_blur,video1,158,05.45,moderate_blur,0,56,chair,0.2313,,0,False,True,False,False,32.864,184.123,448.745,415.281
bytetrack_persist_5,video1/v01_20-16_f00162_t05.45_moderate_blur,video1,158,05.45,moderate_blur,1,56,chair,0.2189,16,3,True,True,False,False,514.132,58.059,632.453,270.705
bytetrack_persist_5,video1/v01_20-16_f00162_t05.45_moderate_blur,video1,158,05.45,moderate_blur,2,56,chair,0.3209,13,3,True,True,False,False,0.0,0.0,421.431,421.474
botsort,video1/v01_20-16_f00162_t05.45_moderate_blur,video1,158,05.45,moderate_blur,0,56,chair,0.5354,16,0,False,True,False,False,36.262,187.425,457.819,412.814
botsort_persist_1,video1/v01_20-16_f00162_t05.45_moderate_blur,video1,158,05.45,moderate_blur,0,56,chair,0.2313,,0,False,True,False,False,32.864,184.123,448.745,415.281
botsort_persist_3,video1/v01_20-16_f00162_t05.45_moderate_blur,video1,158,05.45,moderate_blur,0,56,chair,0.2313,,0,False,True,False,False,32.864,184.123,448.745,415.281
botsort_persist_5,video1/v01_20-16_f00162_t05.45_moderate_blur,video1,158,05.45,moderate_blur,0,56,chair,0.2313,,0,False,True,False,False,32.864,184.123,448.745,415.281
raw,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,0,56,chair,0.8143,,0,False,True,False,False,0.388,1.077,152.247,250.654
raw,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,1,56,chair,0.6588,,0,False,True,False,False,211.016,173.806,544.204,419.578
raw,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,2,56,chair,0.5805,,0,False,True,False,False,0.35,227.757,184.867,412.383
raw,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,3,56,chair,0.3457,,0,False,True,False,False,159.936,1.329,351.603,266.954
raw,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,4,56,chair,0.2972,,0,False,True,False,False,70.243,1.244,351.775,271.77
raw,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,5,56,chair,0.2576,,0,False,True,False,False,552.04,52.14,639.728,247.687
raw,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,6,56,chair,0.2566,,0,False,True,False,False,352.829,27.723,552.267,191.096
raw,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,7,56,chair,0.214,,0,False,True,False,False,44.592,0.939,157.777,49.863
raw,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,8,56,chair,0.1838,,0,False,True,False,False,166.156,0.998,544.703,412.746
bytetrack,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,0,56,chair,0.3815,13,0,False,True,False,False,0.0,1.593,178.966,259.023
bytetrack,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,1,56,chair,0.4142,27,0,False,True,False,False,0.0,228.407,196.386,414.124
bytetrack,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,2,56,chair,0.304,17,0,False,True,False,False,194.267,173.437,545.201,419.57
bytetrack,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,3,56,chair,0.4647,34,0,False,True,False,False,92.766,1.701,293.831,246.584
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,0,56,chair,0.8143,,0,False,True,False,False,0.388,1.077,152.247,250.654
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,1,56,chair,0.6588,,0,False,True,False,False,211.016,173.806,544.204,419.578
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,2,56,chair,0.5805,,0,False,True,False,False,0.35,227.757,184.867,412.383
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,3,56,chair,0.3457,,0,False,True,False,False,159.936,1.329,351.603,266.954
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,4,56,chair,0.2972,,0,False,True,False,False,70.243,1.244,351.775,271.77
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,5,56,chair,0.2576,,0,False,True,False,False,552.04,52.14,639.728,247.687
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,6,56,chair,0.2566,,0,False,True,False,False,352.829,27.723,552.267,191.096
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,7,56,chair,0.214,,0,False,True,False,False,44.592,0.939,157.777,49.863
bytetrack_persist_1,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,8,56,chair,0.1838,,0,False,True,False,False,166.156,0.998,544.703,412.746
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,0,56,chair,0.8143,,0,False,True,False,False,0.388,1.077,152.247,250.654
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,1,56,chair,0.6588,,0,False,True,False,False,211.016,173.806,544.204,419.578
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,2,56,chair,0.5805,,0,False,True,False,False,0.35,227.757,184.867,412.383
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,3,56,chair,0.3457,,0,False,True,False,False,159.936,1.329,351.603,266.954
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,4,56,chair,0.2972,,0,False,True,False,False,70.243,1.244,351.775,271.77
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,5,56,chair,0.2576,,0,False,True,False,False,552.04,52.14,639.728,247.687
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,6,56,chair,0.2566,,0,False,True,False,False,352.829,27.723,552.267,191.096
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,7,56,chair,0.214,,0,False,True,False,False,44.592,0.939,157.777,49.863
bytetrack_persist_3,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,8,56,chair,0.1838,,0,False,True,False,False,166.156,0.998,544.703,412.746
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,0,56,chair,0.8143,,0,False,True,False,False,0.388,1.077,152.247,250.654
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,1,56,chair,0.6588,,0,False,True,False,False,211.016,173.806,544.204,419.578
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,2,56,chair,0.5805,,0,False,True,False,False,0.35,227.757,184.867,412.383
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,3,56,chair,0.3457,,0,False,True,False,False,159.936,1.329,351.603,266.954
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,4,56,chair,0.2972,,0,False,True,False,False,70.243,1.244,351.775,271.77
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,5,56,chair,0.2576,,0,False,True,False,False,552.04,52.14,639.728,247.687
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,6,56,chair,0.2566,,0,False,True,False,False,352.829,27.723,552.267,191.096
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,7,56,chair,0.214,,0,False,True,False,False,44.592,0.939,157.777,49.863
bytetrack_persist_5,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,8,56,chair,0.1838,,0,False,True,False,False,166.156,0.998,544.703,412.746
botsort,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,0,56,chair,0.4142,26,0,False,True,False,False,0.377,227.93,175.109,414.13
botsort,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,1,56,chair,0.3815,20,0,False,True,False,False,0.222,0.0,156.711,256.09
botsort,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,2,56,chair,0.304,16,0,False,True,False,False,205.812,174.662,524.621,420.885
botsort,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,3,56,chair,0.4647,17,0,False,True,False,False,31.172,2.193,326.3,251.256
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,0,56,chair,0.8143,,0,False,True,False,False,0.388,1.077,152.247,250.654
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,1,56,chair,0.6588,,0,False,True,False,False,211.016,173.806,544.204,419.578
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,2,56,chair,0.5805,,0,False,True,False,False,0.35,227.757,184.867,412.383
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,3,56,chair,0.3457,,0,False,True,False,False,159.936,1.329,351.603,266.954
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,4,56,chair,0.2972,,0,False,True,False,False,70.243,1.244,351.775,271.77
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,5,56,chair,0.2576,,0,False,True,False,False,552.04,52.14,639.728,247.687
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,6,56,chair,0.2566,,0,False,True,False,False,352.829,27.723,552.267,191.096
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,7,56,chair,0.214,,0,False,True,False,False,44.592,0.939,157.777,49.863
botsort_persist_1,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,8,56,chair,0.1838,,0,False,True,False,False,166.156,0.998,544.703,412.746
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,0,56,chair,0.8143,,0,False,True,False,False,0.388,1.077,152.247,250.654
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,1,56,chair,0.6588,,0,False,True,False,False,211.016,173.806,544.204,419.578
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,2,56,chair,0.5805,,0,False,True,False,False,0.35,227.757,184.867,412.383
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,3,56,chair,0.3457,,0,False,True,False,False,159.936,1.329,351.603,266.954
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,4,56,chair,0.2972,,0,False,True,False,False,70.243,1.244,351.775,271.77
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,5,56,chair,0.2576,,0,False,True,False,False,552.04,52.14,639.728,247.687
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,6,56,chair,0.2566,,0,False,True,False,False,352.829,27.723,552.267,191.096
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,7,56,chair,0.214,,0,False,True,False,False,44.592,0.939,157.777,49.863
botsort_persist_3,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,8,56,chair,0.1838,,0,False,True,False,False,166.156,0.998,544.703,412.746
botsort_persist_5,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,0,56,chair,0.8143,,0,False,True,False,False,0.388,1.077,152.247,250.654
botsort_persist_5,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,1,56,chair,0.6588,,0,False,True,False,False,211.016,173.806,544.204,419.578
botsort_persist_5,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,2,56,chair,0.5805,,0,False,True,False,False,0.35,227.757,184.867,412.383
botsort_persist_5,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,3,56,chair,0.3457,,0,False,True,False,False,159.936,1.329,351.603,266.954
botsort_persist_5,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,4,56,chair,0.2972,,0,False,True,False,False,70.243,1.244,351.775,271.77
botsort_persist_5,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,5,56,chair,0.2576,,0,False,True,False,False,552.04,52.14,639.728,247.687
botsort_persist_5,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,6,56,chair,0.2566,,0,False,True,False,False,352.829,27.723,552.267,191.096
botsort_persist_5,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,7,56,chair,0.214,,0,False,True,False,False,44.592,0.939,157.777,49.863
botsort_persist_5,video1/v01_20-16_f00189_t06.36_clear,video1,185,06.36,clear,8,56,chair,0.1838,,0,False,True,False,False,166.156,0.998,544.703,412.746
raw,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,0,56,chair,0.6182,,0,False,True,False,False,0.927,0.0,325.386,410.931
raw,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,1,56,chair,0.5294,,0,False,True,False,False,360.03,1.74,507.845,249.725
raw,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,2,56,chair,0.4264,,0,False,True,False,False,430.061,2.696,639.104,418.923
raw,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,3,56,chair,0.1944,,0,False,True,False,False,0.224,0.614,326.135,282.122
bytetrack,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,0,56,chair,0.3783,73,0,False,True,False,False,0.0,0.0,335.238,411.869
bytetrack_persist_1,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,0,56,chair,0.6182,,0,False,True,False,False,0.927,0.0,325.386,410.931
bytetrack_persist_1,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,1,56,chair,0.5294,,0,False,True,False,False,360.03,1.74,507.845,249.725
bytetrack_persist_1,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,2,56,chair,0.4264,,0,False,True,False,False,430.061,2.696,639.104,418.923
bytetrack_persist_1,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,3,56,chair,0.1944,,0,False,True,False,False,0.224,0.614,326.135,282.122
bytetrack_persist_3,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,0,56,chair,0.6182,,0,False,True,False,False,0.927,0.0,325.386,410.931
bytetrack_persist_3,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,1,56,chair,0.5294,,0,False,True,False,False,360.03,1.74,507.845,249.725
bytetrack_persist_3,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,2,56,chair,0.4264,,0,False,True,False,False,430.061,2.696,639.104,418.923
bytetrack_persist_3,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,3,56,chair,0.1944,,0,False,True,False,False,0.224,0.614,326.135,282.122
bytetrack_persist_5,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,0,56,chair,0.6182,,0,False,True,False,False,0.927,0.0,325.386,410.931
bytetrack_persist_5,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,1,56,chair,0.5294,,0,False,True,False,False,360.03,1.74,507.845,249.725
bytetrack_persist_5,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,2,56,chair,0.4264,,0,False,True,False,False,430.061,2.696,639.104,418.923
bytetrack_persist_5,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,3,56,chair,0.1944,,0,False,True,False,False,0.224,0.614,326.135,282.122
botsort,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,0,56,chair,0.3783,71,0,False,True,False,False,0.0,0.185,313.821,412.591
botsort_persist_1,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,0,56,chair,0.6182,,0,False,True,False,False,0.927,0.0,325.386,410.931
botsort_persist_1,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,1,56,chair,0.5294,,0,False,True,False,False,360.03,1.74,507.845,249.725
botsort_persist_1,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,2,56,chair,0.4264,,0,False,True,False,False,430.061,2.696,639.104,418.923
botsort_persist_1,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,3,56,chair,0.1944,,0,False,True,False,False,0.224,0.614,326.135,282.122
botsort_persist_3,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,0,56,chair,0.6182,,0,False,True,False,False,0.927,0.0,325.386,410.931
botsort_persist_3,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,1,56,chair,0.5294,,0,False,True,False,False,360.03,1.74,507.845,249.725
botsort_persist_3,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,2,56,chair,0.4264,,0,False,True,False,False,430.061,2.696,639.104,418.923
botsort_persist_3,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,3,56,chair,0.1944,,0,False,True,False,False,0.224,0.614,326.135,282.122
botsort_persist_5,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,0,56,chair,0.6182,,0,False,True,False,False,0.927,0.0,325.386,410.931
botsort_persist_5,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,1,56,chair,0.5294,,0,False,True,False,False,360.03,1.74,507.845,249.725
botsort_persist_5,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,2,56,chair,0.4264,,0,False,True,False,False,430.061,2.696,639.104,418.923
botsort_persist_5,video1/v01_20-16_f00270_t09.09_moderate_blur,video1,267,09.09,moderate_blur,3,56,chair,0.1944,,0,False,True,False,False,0.224,0.614,326.135,282.122
raw,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,0,56,chair,0.324,,0,False,True,False,False,0.372,243.077,145.538,411.937
raw,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,1,56,chair,0.1663,,0,False,False,True,False,172.158,144.53,444.12,232.753
bytetrack,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,0,56,chair,0.3033,88,0,False,True,False,False,0.0,242.148,156.599,413.89
bytetrack_persist_1,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,0,56,chair,0.324,,0,False,True,False,False,0.372,243.077,145.538,411.937
bytetrack_persist_1,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,1,56,chair,0.1663,,0,False,False,True,False,172.158,144.53,444.12,232.753
bytetrack_persist_1,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,2,56,chair,0.5323,102,1,True,True,False,False,146.183,0.0,437.839,332.826
bytetrack_persist_1,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,3,56,chair,0.3049,110,1,True,False,True,True,0.0,1.648,168.01,176.784
bytetrack_persist_3,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,0,56,chair,0.324,,0,False,True,False,False,0.372,243.077,145.538,411.937
bytetrack_persist_3,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,1,56,chair,0.1663,,0,False,False,True,False,172.158,144.53,444.12,232.753
bytetrack_persist_3,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,2,56,chair,0.4577,104,2,True,False,True,True,496.344,156.257,607.307,425.653
bytetrack_persist_3,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,3,56,chair,0.5323,102,1,True,True,False,False,146.183,0.0,437.839,332.826
bytetrack_persist_3,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,4,56,chair,0.3049,110,1,True,False,True,True,0.0,1.648,168.01,176.784
bytetrack_persist_5,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,0,56,chair,0.324,,0,False,True,False,False,0.372,243.077,145.538,411.937
bytetrack_persist_5,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,1,56,chair,0.1663,,0,False,False,True,False,172.158,144.53,444.12,232.753
bytetrack_persist_5,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,2,56,chair,0.4577,104,2,True,False,True,True,496.344,156.257,607.307,425.653
bytetrack_persist_5,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,3,56,chair,0.5323,102,1,True,True,False,False,146.183,0.0,437.839,332.826
bytetrack_persist_5,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,4,56,chair,0.3049,110,1,True,False,True,True,0.0,1.648,168.01,176.784
botsort,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,0,56,chair,0.3033,87,0,False,True,False,False,0.0,241.806,147.605,413.917
botsort_persist_1,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,0,56,chair,0.324,,0,False,True,False,False,0.372,243.077,145.538,411.937
botsort_persist_1,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,1,56,chair,0.1663,,0,False,False,True,False,172.158,144.53,444.12,232.753
botsort_persist_1,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,2,56,chair,0.5323,93,1,True,True,False,False,114.249,0.0,441.151,320.013
botsort_persist_1,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,3,56,chair,0.2398,98,1,True,True,False,False,485.23,151.651,632.016,421.303
botsort_persist_1,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,4,56,chair,0.3049,95,1,True,False,True,True,0.0,0.0,147.24,168.893
botsort_persist_3,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,0,56,chair,0.324,,0,False,True,False,False,0.372,243.077,145.538,411.937
botsort_persist_3,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,1,56,chair,0.1663,,0,False,False,True,False,172.158,144.53,444.12,232.753
botsort_persist_3,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,2,56,chair,0.5323,93,1,True,True,False,False,114.249,0.0,441.151,320.013
botsort_persist_3,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,3,56,chair,0.2398,98,1,True,True,False,False,485.23,151.651,632.016,421.303
botsort_persist_3,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,4,56,chair,0.3049,95,1,True,False,True,True,0.0,0.0,147.24,168.893
botsort_persist_5,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,0,56,chair,0.324,,0,False,True,False,False,0.372,243.077,145.538,411.937
botsort_persist_5,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,1,56,chair,0.1663,,0,False,False,True,False,172.158,144.53,444.12,232.753
botsort_persist_5,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,2,56,chair,0.1965,96,4,True,False,True,True,147.029,0.0,449.072,190.023
botsort_persist_5,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,3,56,chair,0.5323,93,1,True,True,False,False,114.249,0.0,441.151,320.013
botsort_persist_5,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,4,56,chair,0.2398,98,1,True,True,False,False,485.23,151.651,632.016,421.303
botsort_persist_5,video1/v01_20-16_f00325_t10.94_clear,video1,322,10.94,clear,5,56,chair,0.3049,95,1,True,False,True,True,0.0,0.0,147.24,168.893
raw,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,0,56,chair,0.7644,,0,False,True,False,False,136.304,1.381,563.833,417.985
raw,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,1,56,chair,0.635,,0,False,True,False,False,0.206,6.991,122.385,402.825
raw,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,2,56,chair,0.3414,,0,False,True,False,False,264.1,2.916,533.912,274.869
raw,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,3,56,chair,0.282,,0,False,True,False,False,480.858,47.56,636.537,238.739
raw,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,4,56,chair,0.151,,0,False,True,False,False,277.601,1.828,430.449,194.027
bytetrack,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,0,56,chair,0.7589,87,0,False,True,False,False,119.432,0.0,593.997,416.841
bytetrack,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,1,56,chair,0.5939,117,0,False,True,False,False,0.0,13.808,176.17,412.15
bytetrack_persist_1,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,0,56,chair,0.7644,,0,False,True,False,False,136.304,1.381,563.833,417.985
bytetrack_persist_1,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,1,56,chair,0.635,,0,False,True,False,False,0.206,6.991,122.385,402.825
bytetrack_persist_1,video1/v01_20-16_f00352_t11.85_moderate_blur,video1,349,11.85,moderate_blur,2,56,chair,0.3414,,0,False,True,False,False,264.1,2.916,533.912,274.869
